listing_id,latitude,longitude,neighborhood,room_type,price,review_scores_rating,license,minimum_nights,availability_365,availability_pct,reviews_per_month,host_id,host_name,host_listings_count,is_verified_host,is_high_concentration_host,listing_url,hover_description
1633601470910193987,38.90807506900933,-76.98027774509985,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,381.0,4.33,Licensed,1,223,61.1,2.73,195304747,Arinze,2,True,False,https://www.airbnb.com/rooms/1633601470910193987,2BR 2BA DC Skylight Loft Near Union Market & H St!
1633654639700892499,38.8971333,-76.98914169999999,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,348.06,4.94,Licensed,1,56,15.3,5.57,749437082,Colin,1,True,False,https://www.airbnb.com/rooms/1633654639700892499,Chic Capitol Hill 2BR | Parking Included
1633670256046816476,38.95112,-77.00709,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire home/apt,295.56,,Licensed,1,354,97.0,,749441348,Biskut,1,True,False,https://www.airbnb.com/rooms/1633670256046816476,Capitol Cozy Corner (6 minutes walk metro station)
1634094013711829437,38.86048,-76.96494,"SE Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire home/apt,122.0,5.0,Licensed,2,40,11.0,0.95,252844861,Jennifer,1,True,False,https://www.airbnb.com/rooms/1634094013711829437,Modern DC Suite - Free Parking
1634270787720072327,38.91833,-77.0427,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,449.62,4.73,Licensed,1,310,84.9,3.55,657510834,Historic District Rentals,3,True,False,https://www.airbnb.com/rooms/1634270787720072327,Well-Appointed Urban Oasis: Walk to Everything!
1634474410633357361,38.89706,-77.02405,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,352.33,,Licensed,3,85,23.3,,16644446,Corporate Housing,20,True,True,https://www.airbnb.com/rooms/1634474410633357361,Furnished 1BR Apartment at Penn Quarters
1634759406761901408,38.8956,-77.0227,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,586.2,,Licensed,2,125,34.2,,441249491,RedAwning,7,True,True,https://www.airbnb.com/rooms/1634759406761901408,2 Bedroom Furnished Apartment Near National Museum
1634761239597045999,38.90874069245916,-77.04304518629387,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,166.5,4.85,Licensed,1,354,97.0,5.27,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634761239597045999,Studio Tower
1634766042375146571,38.91066229159383,-77.0427267838008,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,218.0,,Licensed,1,303,83.0,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634766042375146571,Studio Mansion
1634767872055349525,38.91062843703289,-77.04315848901183,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,218.0,4.5,Licensed,1,363,99.5,0.82,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634767872055349525,Deluxe Studio Tower
1634769309362488300,38.9087,-77.0417,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,237.0,4.0,Licensed,1,363,99.5,1.0,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634769309362488300,Premium Studio Tower
1634771176768648064,38.909,-77.0435,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,228.0,,Licensed,1,320,87.7,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634771176768648064,Deluxe Studio Mansion
1634774566775862276,38.90942,-77.04146,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,229.0,,Licensed,1,313,85.8,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634774566775862276,Premium Studio Mansion
1634776758669547198,38.90915,-77.04302,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,237.0,,Licensed,1,361,98.9,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634776758669547198,"Premium Studio Mobility, Transfer Shower"
1634778859681178144,38.91048720633229,-77.04128218374942,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,243.0,,Licensed,1,360,98.6,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634778859681178144,Signature Studio Mansion
1634780213749234857,38.90874,-77.04141,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,243.0,,Licensed,1,347,95.1,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634780213749234857,"Signature Studio | Mobility, Roll-in Shower"
1634781736807386071,38.90868373753885,-77.04128067585575,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,,,Licensed,1,354,97.0,,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634781736807386071,One Bedroom Mansion
1634784307278388668,38.90909266703091,-77.04296745275711,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,308.0,4.5,Licensed,1,359,98.4,1.5,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634784307278388668,One Bedroom Loft Mansion
1634785839139349480,38.91057398900896,-77.04178978295536,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,248.4,5.0,Licensed,1,331,90.7,0.91,304261532,Placemakr Dupont Circle,19,True,True,https://www.airbnb.com/rooms/1634785839139349480,One Bedroom Calvin Coolidge Suite
1634848413197017307,38.9163741,-77.0469605,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,265.0,,Exempt,1,229,62.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1634848413197017307,Historic Charm & Luxury Room Near Embassy Row
1634848424618677413,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,265.0,,Exempt,1,229,62.7,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1634848424618677413,Boutique DC Room for Diplomatic Stays & Meetings
1634850461689818533,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,488.0,,Exempt,1,221,60.5,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1634850461689818533,Relaxing Historical Getaway in DC! 2 Units w/ Gym
1634852775294528982,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,488.0,,Exempt,1,221,60.5,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1634852775294528982,2 Group Friendly Units Near Dupont Circle!
1634931411010275204,38.909123,-77.055348,"NW-far Georgetown, Burleith/Hillandale",Private room,221.1,,No License,1,260,71.2,,749759816,Unknown Host,1,False,False,https://www.airbnb.com/rooms/1634931411010275204,The poppy king premium with tub and personal patio
1635625674281038170,38.9163741,-77.0469605,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,234.0,,Exempt,1,234,64.1,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1635625674281038170,Classic Styled Room for a Memorable DC Stay
1635628984312123438,38.91637,-77.04696,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,234.0,,Exempt,1,234,64.1,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1635628984312123438,Upscale Stay Near Top Attractions & Dining Spots
1635699243651802376,38.94878,-77.02643,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,112.5,4.94,Licensed,2,191,52.3,5.31,109590,Elena,1,True,False,https://www.airbnb.com/rooms/1635699243651802376,Cozy Room. Private Bath. Easy National Mall Access
1636356204631436442,38.90895159994531,-77.0241904031283,"NW-mid Shaw, Logan Circle",Entire home/apt,245.5,5.0,Licensed,1,132,36.2,5.14,55674563,Gabriel,1,True,False,https://www.airbnb.com/rooms/1636356204631436442,"Spacious Shaw Retreat - 1,000 square feet"
1636776516751729077,38.8505727,-76.9795319,"SE Douglas, Shipley Terrace",Entire home/apt,218.0,5.0,Licensed,3,346,94.8,2.76,567447393,Keona,2,True,False,https://www.airbnb.com/rooms/1636776516751729077,"Modern 2BR Suite in DC- Cozy, Private & Central"
1637167072712026973,38.9101561306758,-77.02257542309327,"NW-mid Shaw, Logan Circle",Private room,142.0,4.0,Exempt,1,267,73.2,2.73,26389480,Wilson,10,True,True,https://www.airbnb.com/rooms/1637167072712026973,Private Room #1 in Shaw | Walk to Metro & Dining
1637655012251901346,38.8956,-77.0227,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,482.0,,Licensed,3,114,31.2,,441249491,RedAwning,7,True,True,https://www.airbnb.com/rooms/1637655012251901346,New! 1br Furnished Apartment at Penn Quarter
1638009571185167338,38.89055,-76.9976,"SE Capitol Hill, Lincoln Park",Entire home/apt,434.5,5.0,Licensed,2,2,0.5,0.75,59385934,Dinah,1,True,False,https://www.airbnb.com/rooms/1638009571185167338,Charming Capitol Hill Haven • Parking
1638527742204709082,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,424.0,,Exempt,1,271,74.2,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527742204709082,The Watergate | Superior Queen | Stunning Views
1638527746875001716,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,424.0,,Exempt,1,271,74.2,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527746875001716,Superior Queen  | The Watergate  | Scenic View
1638527751542412257,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,847.0,,Exempt,1,258,70.7,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527751542412257,2 Superior Queens | The Watergate | Chic Rooms
1638527751917818350,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,847.0,,Exempt,1,258,70.7,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527751917818350,The Watergate| 2 Superior Queens| View & Shopping
1638527752907544458,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,335.0,,Exempt,1,304,83.3,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527752907544458,The Watergate Hotel | Superior | Potomac Retreat
1638527754286404048,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,669.0,,Exempt,1,290,79.5,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527754286404048,The Watergate Hotel | 2 units | River Views
1638527755540433781,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,335.0,,Exempt,1,304,83.3,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527755540433781,Superior | The Watergate Hotel | Romantic Getaway
1638527763526224052,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,463.0,,Exempt,1,339,92.9,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527763526224052,The Watergate | Deluxe Room | Break by the River
1638527767164006657,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,463.0,,Exempt,1,339,92.9,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527767164006657,Deluxe | The Watergate | Stay Near The River
1638527775818029896,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,463.0,,Exempt,1,332,91.0,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527775818029896,The Watergate | Deluxe Doubles | Amazing Location
1638527777729645521,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,463.0,,Exempt,1,332,91.0,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527777729645521,Deluxe Doubles | The Watergate | Ideal Escape
1638527779492071643,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,669.0,,Exempt,1,291,79.7,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527779492071643,2 units | The Watergate Hotel | Near Potomac
1638527783605653866,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,925.0,,Exempt,1,331,90.7,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527783605653866,The Watergate | 2Deluxe Double Rooms | Serene View
1638527785224114073,38.89948,-77.05567,"NW-mid West End, Foggy Bottom, GWU",Hotel room,925.0,,Exempt,1,331,90.7,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1638527785224114073,2 Deluxe Doubles | The Watergate | Luxury Room
1638637735115531842,38.9130287,-76.98461569999999,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,215.0,,Exempt,2,270,74.0,,725687505,Hicham,5,True,False,https://www.airbnb.com/rooms/1638637735115531842,Modern 2BR w/ Free Street Parking Near Metro
1638693187037098270,38.90596,-76.97898,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,102.19,,No License,31,343,94.0,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1638693187037098270,Landing | Beautiful 1BD in Trinidad
1638693194857613922,38.90616,-76.97911,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,98.81,,No License,31,343,94.0,,263502162,Landing,38,True,True,https://www.airbnb.com/rooms/1638693194857613922,Landing | Incredible Studio in Trinidad
1639082643053591333,38.8963098,-76.9346669,"NE Mayfair, Hillbrook, Mahaning Heights",Entire home/apt,121.02,5.0,Exempt,31,236,64.7,1.0,133744734,Braeden,1,True,False,https://www.airbnb.com/rooms/1639082643053591333,4 Bdrm - 14 min walk or 3 min Uber to Orange Train
1639128937000642475,38.910652862268165,-77.02370374231826,"NW-mid Shaw, Logan Circle",Entire home/apt,570.41,,No License,31,328,89.9,,253736582,Marcelo,2,True,False,https://www.airbnb.com/rooms/1639128937000642475,Fully Furnished Corporate Rental | Hot Tub+Rooftop
1639164636387989687,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,414.0,,Exempt,1,339,92.9,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1639164636387989687,The Watergate Hotel | Superior King | Potomac View
1639164643710391033,38.8994798,-77.0556721,"NW-mid West End, Foggy Bottom, GWU",Hotel room,414.0,,Exempt,1,339,92.9,,744726039,The Watergate Hotel,16,True,True,https://www.airbnb.com/rooms/1639164643710391033,Superior King | The Watergate Hotel | DC Travel
1639168941219652045,38.9163741,-77.0469605,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Hotel room,488.0,,Exempt,1,232,63.6,,5615582,RoomPicks Accommodations,31,False,True,https://www.airbnb.com/rooms/1639168941219652045,4 Family Friendly Suites Near Attractions!
1639315700158970324,38.90831550408708,-76.93063568741032,"NE Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Private room,76.0,,Exempt,2,340,93.2,,551855119,Mikkel,3,True,False,https://www.airbnb.com/rooms/1639315700158970324,Vida House Retreat | Near DC Metro | Orange Line
1639439055267711517,38.90477569626397,-76.98421228677034,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Private room,126.0,4.95,Licensed,1,314,86.0,6.47,213223476,Debs,2,True,False,https://www.airbnb.com/rooms/1639439055267711517,Your private cozy space near Noma/ Union Station!
1640019673754351782,38.95950398902141,-77.07141869725315,"NW-far Hawthorne, Barnaby Woods, Chevy Chase",Entire home/apt,164.0,4.86,Exempt,1,355,97.3,6.47,677225181,Tyler,2,True,False,https://www.airbnb.com/rooms/1640019673754351782,Modern Retreat Steps from DC Zoo & Rock Creek Park
1640158319213535422,38.96226,-77.00627,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room,106.0,4.7,Licensed,2,231,63.3,5.56,751109919,Selam,1,True,False,https://www.airbnb.com/rooms/1640158319213535422,"Cozy Boho Retreat inTakoma, Private Entry, Parking"
1640812560278958588,38.86897989878213,-76.98591280728579,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,140.0,5.0,Exempt,2,347,95.1,2.0,504668822,Brandi,1,True,False,https://www.airbnb.com/rooms/1640812560278958588,Near Capitol Hill Garden Level Studio sleeps 4
1640880245458738677,38.89974007812422,-77.03345294189492,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,488.23,1.0,Exempt,1,168,46.0,0.75,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640880245458738677,"Steps to White House + Full Kitchen, Rooftop & Gym"
1640880445466533106,38.89845,-77.03162,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,422.0,,Exempt,1,173,47.4,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640880445466533106,"Walk to National Mall + Full Kitchen, Bike & Gym"
1640880805255520345,38.89848,-77.03294,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,467.0,,Exempt,1,160,43.8,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640880805255520345,"Near Capital One Arena + Full Kitchen, Gym & Bikes"
1640881497434708435,38.89977,-77.03143,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,398.5,,Exempt,1,126,34.5,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640881497434708435,"Close to White House + Full Kitchen, Bikes & Gym"
1640881642062501427,38.89879,-77.03366,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,422.0,,Exempt,1,163,44.7,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640881642062501427,Near National Mall + Full Kitchen & Fitness Center
1640881986949275773,38.89828501872939,-77.0314097739444,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,410.0,,Exempt,1,138,37.8,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640881986949275773,"Downtown DC Stay + Full Kitchen, Rooftop & Gym"
1640883370572629645,38.9005093413078,-77.03217079228429,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,399.0,,Exempt,1,127,34.8,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640883370572629645,"Close to National Mall + Full Kitchen, Bikes & Gym"
1640883675615757320,38.89917,-77.03342,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,590.2,,Exempt,1,173,47.4,,453365215,ROOST White House,8,True,True,https://www.airbnb.com/rooms/1640883675615757320,"Walk to White House + Full Kitchen, Bikes & Gym"
